,x,y,z
190,0.9787262400000013,7.266819163155225,5.728041666666667
191,0.9787262400000013,7.266819163155225,19.475341666666665
192,1.748013120000001,3.0276475361369934,3.436825
193,1.748013120000001,3.0276475361369934,17.184124999999998
194,-0.7692868799999989,7.387739034030129,3.4368250000000007
195,-0.7692868799999989,7.387739034030129,17.184124999999998
196,6.782613120000001,3.0276475361369934,3.4368250000000007
197,6.782613120000001,3.0276475361369934,17.184124999999998
198,4.26531312,7.387739034030129,3.4368250000000002
199,4.26531312,7.387739034030129,17.184124999999998
200,1.74801312,0.12091987087490295,8.019258333333331
201,1.74801312,0.12091987087490295,21.766558333333332
202,-0.7692868799999992,4.481011368768038,8.019258333333333
203,-0.7692868799999992,4.481011368768038,21.766558333333332
204,6.7826131200000015,0.12091987087490295,8.019258333333333
205,6.7826131200000015,0.12091987087490295,21.766558333333332
206,4.265313120000001,4.481011368768038,8.019258333333333
207,4.265313120000001,4.481011368768038,21.766558333333332
208,-0.7692868799999998,1.574283703505948,12.601691666666664
209,-0.7692868799999998,1.574283703505948,26.34899166666666
210,-3.2865868799999998,5.934375201399083,12.601691666666664
211,-3.2865868799999998,5.934375201399083,26.34899166666666
212,4.26531312,1.574283703505948,12.601691666666664
213,4.26531312,1.574283703505948,26.34899166666666
214,1.7480131200000009,5.934375201399083,12.601691666666664
215,1.7480131200000009,5.934375201399083,26.34899166666666
216,-1.7480131199999995,3.0276475361369934,10.310475
217,-1.7480131199999995,3.0276475361369934,24.057775
218,-4.265313119999999,7.387739034030129,10.310475
219,-4.265313119999999,7.387739034030129,24.057774999999996
220,3.286586880000001,3.0276475361369934,10.310475
221,3.286586880000001,3.0276475361369934,24.057774999999996
222,0.7692868800000005,7.387739034030129,10.310474999999999
223,0.7692868800000005,7.387739034030129,24.057774999999996
224,3.2865868799999998,0.12091987087490295,1.1456083333333356
225,3.2865868799999998,0.12091987087490295,14.892908333333335
226,0.7692868800000006,4.481011368768038,1.1456083333333356
227,0.7692868800000006,4.481011368768038,14.892908333333333
228,8.32118688,0.12091987087490295,1.1456083333333356
229,8.32118688,0.12091987087490295,14.892908333333333
230,5.803886880000001,4.481011368768038,1.1456083333333362
231,5.803886880000001,4.481011368768038,14.892908333333333
232,0.7692868800000001,1.574283703505948,5.728041666666665
233,0.7692868800000001,1.574283703505948,19.475341666666665
234,-1.748013119999999,5.934375201399083,5.728041666666665
235,-1.748013119999999,5.934375201399083,19.475341666666665
236,5.803886879999999,1.574283703505948,5.728041666666665
237,5.803886879999999,1.574283703505948,19.475341666666665
238,3.286586880000002,5.934375201399083,5.728041666666667
239,3.286586880000002,5.934375201399083,19.475341666666665
